round_trip_id,account,symbol,contract_multiplier,is_option,expiry_date,strike,option_type,qty,open_side,close_side,open_price,close_price,gross_open_value,gross_close_value,realized_pnl,open_trade_id,close_trade_id,open_dt,close_dt,days_held,synthetic_expiration
1400,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.280000,23.00,28.00,5.00,10345431222,10345740922,2023-10-26T09:45:31-05:00,2023-10-26T10:14:51-05:00,0.020370,False
1401,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,9,BUY,SELL,0.230000,0.280000,207.00,252.00,45.00,10345431219,10345740922,2023-10-26T09:45:31-05:00,2023-10-26T10:14:51-05:00,0.020370,False
1402,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,5,BUY,SELL,0.230000,0.300000,115.00,150.00,35.00,10345431219,10345756106,2023-10-26T09:45:31-05:00,2023-10-26T10:16:19-05:00,0.021389,False
1403,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,5,BUY,SELL,0.230000,0.360000,115.00,180.00,65.00,10345431219,10345818470,2023-10-26T09:45:31-05:00,2023-10-26T10:23:36-05:00,0.026447,False
1404,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,5,BUY,SELL,0.230000,0.350000,115.00,175.00,60.00,10345431219,10345837310,2023-10-26T09:45:31-05:00,2023-10-26T10:26:11-05:00,0.028241,False
1405,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.390000,23.00,39.00,16.00,10345431219,10345847883,2023-10-26T09:45:31-05:00,2023-10-26T10:27:10-05:00,0.028924,False
1406,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,4,BUY,SELL,0.230000,0.390000,92.00,156.00,64.00,10345431219,10345848074,2023-10-26T09:45:31-05:00,2023-10-26T10:27:13-05:00,0.028958,False
1407,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.390000,23.00,39.00,16.00,10345431219,10345961439,2023-10-26T09:45:31-05:00,2023-10-26T10:41:51-05:00,0.039120,False
1408,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.390000,23.00,39.00,16.00,10345431216,10345961436,2023-10-26T09:45:31-05:00,2023-10-26T10:41:51-05:00,0.039120,False
1409,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.410000,23.00,41.00,18.00,10345431216,10345970569,2023-10-26T09:45:31-05:00,2023-10-26T10:42:42-05:00,0.039711,False
1410,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.430000,23.00,43.00,20.00,10345431216,10345970584,2023-10-26T09:45:31-05:00,2023-10-26T10:42:42-05:00,0.039711,False
1411,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.410000,23.00,41.00,18.00,10345431216,10345970644,2023-10-26T09:45:31-05:00,2023-10-26T10:42:43-05:00,0.039722,False
1412,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.440000,23.00,44.00,21.00,10345431216,10345975251,2023-10-26T09:45:31-05:00,2023-10-26T10:43:28-05:00,0.040243,False
1413,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.470000,23.00,47.00,24.00,10345431216,10345983588,2023-10-26T09:45:31-05:00,2023-10-26T10:44:08-05:00,0.040706,False
1414,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.470000,23.00,47.00,24.00,10345431216,10345983600,2023-10-26T09:45:31-05:00,2023-10-26T10:44:08-05:00,0.040706,False
1415,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.450000,23.00,45.00,22.00,10345431216,10345983814,2023-10-26T09:45:31-05:00,2023-10-26T10:44:11-05:00,0.040741,False
1416,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.230000,0.470000,23.00,47.00,24.00,10345431216,10345993005,2023-10-26T09:45:31-05:00,2023-10-26T10:45:14-05:00,0.041470,False
1417,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,5,BUY,SELL,0.230000,0.410000,115.00,205.00,90.00,10345431216,10346142247,2023-10-26T09:45:31-05:00,2023-10-26T11:05:30-05:00,0.055544,False
1418,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,5,BUY,SELL,0.230000,0.520000,115.00,260.00,145.00,10345431216,10346164790,2023-10-26T09:45:31-05:00,2023-10-26T11:07:30-05:00,0.056933,False
1419,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.520000,15.00,52.00,37.00,10345480193,10346179185,2023-10-26T09:48:45-05:00,2023-10-26T11:08:54-05:00,0.055660,False
1420,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.530000,15.00,53.00,38.00,10345480193,10346179287,2023-10-26T09:48:45-05:00,2023-10-26T11:08:56-05:00,0.055683,False
1421,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.540000,15.00,54.00,39.00,10345480193,10346186842,2023-10-26T09:48:45-05:00,2023-10-26T11:09:45-05:00,0.056250,False
1422,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.550000,15.00,55.00,40.00,10345480193,10346187073,2023-10-26T09:48:45-05:00,2023-10-26T11:09:49-05:00,0.056296,False
1423,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.540000,15.00,54.00,39.00,10345480193,10346187334,2023-10-26T09:48:45-05:00,2023-10-26T11:09:55-05:00,0.056366,False
1424,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.570000,15.00,57.00,42.00,10345480193,10346204824,2023-10-26T09:48:45-05:00,2023-10-26T11:11:35-05:00,0.057523,False
1425,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.610000,15.00,61.00,46.00,10345480193,10346233712,2023-10-26T09:48:45-05:00,2023-10-26T11:15:28-05:00,0.060220,False
1426,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.600000,15.00,60.00,45.00,10345480193,10346233710,2023-10-26T09:48:45-05:00,2023-10-26T11:15:28-05:00,0.060220,False
1427,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.610000,15.00,61.00,46.00,10345480193,10346234297,2023-10-26T09:48:45-05:00,2023-10-26T11:15:41-05:00,0.060370,False
1428,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.600000,15.00,60.00,45.00,10345480193,10346234292,2023-10-26T09:48:45-05:00,2023-10-26T11:15:41-05:00,0.060370,False
1429,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.750000,15.00,75.00,60.00,10345480193,10346260991,2023-10-26T09:48:45-05:00,2023-10-26T11:18:24-05:00,0.062257,False
1430,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.760000,15.00,76.00,61.00,10345480193,10346261077,2023-10-26T09:48:45-05:00,2023-10-26T11:18:25-05:00,0.062269,False
1431,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.860000,15.00,86.00,71.00,10345480193,10346266785,2023-10-26T09:48:45-05:00,2023-10-26T11:18:48-05:00,0.062535,False
1432,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.860000,15.00,86.00,71.00,10345480193,10346266914,2023-10-26T09:48:45-05:00,2023-10-26T11:18:50-05:00,0.062558,False
1433,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.150000,0.900000,15.00,90.00,75.00,10345480193,10346271288,2023-10-26T09:48:45-05:00,2023-10-26T11:19:07-05:00,0.062755,False
1434,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.290000,0.950000,29.00,95.00,66.00,10346100693,10346277225,2023-10-26T11:00:01-05:00,2023-10-26T11:19:32-05:00,0.013553,False
1435,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.290000,0.960000,29.00,96.00,67.00,10346100693,10346277250,2023-10-26T11:00:01-05:00,2023-10-26T11:19:33-05:00,0.013565,False
1436,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.290000,0.980000,29.00,98.00,69.00,10346100693,10346279436,2023-10-26T11:00:01-05:00,2023-10-26T11:19:35-05:00,0.013588,False
1437,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.290000,0.990000,29.00,99.00,70.00,10346100693,10346279557,2023-10-26T11:00:01-05:00,2023-10-26T11:19:37-05:00,0.013611,False
1438,49*****60,QQQ,100.0,True,2023-10-26,342.0,PUT,1,BUY,SELL,0.290000,0.990000,29.00,99.00,70.00,10346100693,10346279949,2023-10-26T11:00:01-05:00,2023-10-26T11:19:42-05:00,0.013669,False
1439,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,15,BUY,SELL,0.480000,0.510000,720.00,765.00,45.00,10344392126,10344508711,2023-10-26T08:32:18-05:00,2023-10-26T08:38:21-05:00,0.004201,False
1440,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,5,BUY,SELL,0.480000,0.540000,240.00,270.00,30.00,10344392126,10344519152,2023-10-26T08:32:18-05:00,2023-10-26T08:38:52-05:00,0.004560,False
1441,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,5,BUY,SELL,0.480000,0.540000,240.00,270.00,30.00,10344392126,10344519119,2023-10-26T08:32:18-05:00,2023-10-26T08:38:52-05:00,0.004560,False
1442,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,4,BUY,SELL,0.480000,0.670000,192.00,268.00,76.00,10344392126,10344536910,2023-10-26T08:32:18-05:00,2023-10-26T08:39:35-05:00,0.005058,False
1443,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,1,BUY,SELL,0.480000,0.680000,48.00,68.00,20.00,10344392126,10344536907,2023-10-26T08:32:18-05:00,2023-10-26T08:39:35-05:00,0.005058,False
1444,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,5,BUY,SELL,0.480000,0.770000,240.00,385.00,145.00,10344392126,10344699847,2023-10-26T08:32:18-05:00,2023-10-26T08:49:18-05:00,0.011806,False
1445,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,3,BUY,SELL,0.480000,0.960000,144.00,288.00,144.00,10344392126,10344782226,2023-10-26T08:32:18-05:00,2023-10-26T08:54:10-05:00,0.015185,False
1446,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,2,BUY,SELL,0.480000,0.960000,96.00,192.00,96.00,10344392126,10344782224,2023-10-26T08:32:18-05:00,2023-10-26T08:54:10-05:00,0.015185,False
1447,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,5,BUY,SELL,0.480000,1.060000,240.00,530.00,290.00,10344392126,10344909931,2023-10-26T08:32:18-05:00,2023-10-26T09:02:21-05:00,0.020868,False
1448,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,4,BUY,SELL,0.480000,1.090000,192.00,436.00,244.00,10344392126,10345003329,2023-10-26T08:32:18-05:00,2023-10-26T09:09:23-05:00,0.025752,False
1449,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,1,BUY,SELL,0.480000,1.090000,48.00,109.00,61.00,10344392126,10345003327,2023-10-26T08:32:18-05:00,2023-10-26T09:09:23-05:00,0.025752,False
1450,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,5,BUY,SELL,0.350000,1.100000,175.00,550.00,375.00,10344426308,10345005730,2023-10-26T08:33:53-05:00,2023-10-26T09:09:29-05:00,0.024722,False
1451,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,5,BUY,SELL,0.350000,1.240000,175.00,620.00,445.00,10344426315,10345051146,2023-10-26T08:33:53-05:00,2023-10-26T09:13:15-05:00,0.027338,False
1452,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,1,BUY,SELL,0.350000,1.200000,35.00,120.00,85.00,10344426319,10345056423,2023-10-26T08:33:53-05:00,2023-10-26T09:13:31-05:00,0.027523,False
1453,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,4,BUY,SELL,0.350000,1.200000,140.00,480.00,340.00,10344426319,10345056427,2023-10-26T08:33:53-05:00,2023-10-26T09:13:31-05:00,0.027523,False
1454,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,5,BUY,SELL,1.230000,1.230000,615.00,615.00,0.00,10345094541,10345106409,2023-10-26T09:16:53-05:00,2023-10-26T09:17:53-05:00,0.000694,False
1455,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,2,BUY,SELL,1.230000,1.230000,246.00,246.00,0.00,10345094541,10345125229,2023-10-26T09:16:53-05:00,2023-10-26T09:19:48-05:00,0.002025,False
1456,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,3,BUY,SELL,1.230000,1.230000,369.00,369.00,0.00,10345094542,10345125229,2023-10-26T09:16:53-05:00,2023-10-26T09:19:48-05:00,0.002025,False
1457,49*****60,QQQ,100.0,True,2023-10-26,345.0,PUT,5,BUY,SELL,1.230000,1.290000,615.00,645.00,30.00,10345094542,10345128181,2023-10-26T09:16:53-05:00,2023-10-26T09:19:58-05:00,0.002141,False
1458,49*****60,OCT,23.0,True,2023-10-20,14300.0,PUT,1,BUY,SELL,25.250000,27.500000,580.75,632.50,51.75,10344296052,10344513396,2023-10-26T08:14:24-05:00,2023-10-26T08:38:35-05:00,0.016794,False
1459,49*****60,OCT,23.0,True,2023-10-20,14300.0,PUT,1,BUY,SELL,25.250000,30.750000,580.75,707.25,126.50,10344296052,10344523999,2023-10-26T08:14:24-05:00,2023-10-26T08:39:07-05:00,0.017164,False
1460,49*****60,OCT,23.0,True,2023-10-20,14300.0,PUT,1,BUY,SELL,25.250000,38.000000,580.75,874.00,293.25,10344296052,10344708699,2023-10-26T08:14:24-05:00,2023-10-26T08:49:50-05:00,0.024606,False
1461,49*****60,OCT,23.0,True,2023-10-20,14300.0,PUT,1,BUY,SELL,25.250000,38.000000,580.75,874.00,293.25,10344296052,10344712054,2023-10-26T08:14:24-05:00,2023-10-26T08:50:05-05:00,0.024780,False
1462,49*****60,OCT,23.0,True,2023-10-20,14300.0,PUT,1,BUY,SELL,25.250000,42.500000,580.75,977.50,396.75,10344296052,10344726477,2023-10-26T08:14:24-05:00,2023-10-26T08:50:48-05:00,0.025278,False
1463,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,3,BUY,SELL,1.240000,1.190000,372.00,357.00,-15.00,10337839698,10337893410,2023-10-24T10:48:20-05:00,2023-10-24T10:56:54-05:00,0.005949,False
1464,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,2,BUY,SELL,1.240000,1.190000,248.00,238.00,-10.00,10337839699,10337893410,2023-10-24T10:48:20-05:00,2023-10-24T10:56:54-05:00,0.005949,False
1465,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,2,BUY,SELL,1.240000,1.160000,248.00,232.00,-16.00,10337839673,10341758666,2023-10-24T10:48:20-05:00,2023-10-25T10:49:15-05:00,1.000637,False
1466,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,3,BUY,SELL,1.240000,1.160000,372.00,348.00,-24.00,10337839673,10341758662,2023-10-24T10:48:20-05:00,2023-10-25T10:49:15-05:00,1.000637,False
1467,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.240000,1.360000,124.00,136.00,12.00,10338392057,10341782863,2023-10-24T12:09:10-05:00,2023-10-25T10:52:12-05:00,0.946551,False
1468,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.240000,1.360000,124.00,136.00,12.00,10338392057,10341783089,2023-10-24T12:09:10-05:00,2023-10-25T10:52:17-05:00,0.946609,False
1469,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.240000,1.280000,124.00,128.00,4.00,10338392057,10341827848,2023-10-24T12:09:10-05:00,2023-10-25T10:58:25-05:00,0.950868,False
1470,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.240000,1.280000,124.00,128.00,4.00,10338392056,10341827951,2023-10-24T12:09:10-05:00,2023-10-25T10:58:28-05:00,0.950903,False
1471,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.240000,1.390000,124.00,139.00,15.00,10338392056,10341904591,2023-10-24T12:09:10-05:00,2023-10-25T11:08:09-05:00,0.957627,False
1472,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,2,BUY,SELL,0.670000,3.540000,134.00,708.00,574.00,10340329010,10343056859,2023-10-25T08:39:58-05:00,2023-10-25T13:51:58-05:00,0.216667,False
1473,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,3,BUY,SELL,0.670000,3.540000,201.00,1062.00,861.00,10340329010,10343056861,2023-10-25T08:39:58-05:00,2023-10-25T13:51:58-05:00,0.216667,False
1474,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,5,BUY,SELL,0.670000,3.300000,335.00,1650.00,1315.00,10340328989,10343073290,2023-10-25T08:39:58-05:00,2023-10-25T13:54:18-05:00,0.218287,False
1475,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,2,BUY,SELL,2.290000,3.250000,458.00,650.00,192.00,10344372543,10344529687,2023-10-26T08:31:33-05:00,2023-10-26T08:39:19-05:00,0.005394,False
1476,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,2,BUY,SELL,2.290000,3.250000,458.00,650.00,192.00,10344372546,10344529687,2023-10-26T08:31:33-05:00,2023-10-26T08:39:19-05:00,0.005394,False
1477,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,2.290000,3.650000,229.00,365.00,136.00,10344372553,10344543984,2023-10-26T08:31:33-05:00,2023-10-26T08:39:54-05:00,0.005799,False
1478,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.600000,3.450000,160.00,345.00,185.00,10344420867,10344678805,2023-10-26T08:33:33-05:00,2023-10-26T08:48:01-05:00,0.010046,False
1479,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.600000,3.550000,160.00,355.00,195.00,10344420867,10344685260,2023-10-26T08:33:33-05:00,2023-10-26T08:48:30-05:00,0.010382,False
1480,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.600000,3.900000,160.00,390.00,230.00,10344420867,10344689353,2023-10-26T08:33:33-05:00,2023-10-26T08:48:43-05:00,0.010532,False
1481,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.600000,3.800000,160.00,380.00,220.00,10344420869,10344693490,2023-10-26T08:33:33-05:00,2023-10-26T08:48:53-05:00,0.010648,False
1482,49*****60,NVDA,100.0,True,2023-10-27,410.0,PUT,1,BUY,SELL,1.600000,3.750000,160.00,375.00,215.00,10344420869,10344693863,2023-10-26T08:33:33-05:00,2023-10-26T08:48:57-05:00,0.010694,False
1483,49*****60,SPX,100.0,True,2023-10-25,4190.0,PUT,1,BUY,SELL,2.300000,2.800000,230.00,280.00,50.00,10341440975,10341559246,2023-10-25T10:08:20-05:00,2023-10-25T10:23:23-05:00,0.010451,False
1484,49*****60,SPX,100.0,True,2023-10-25,4190.0,PUT,1,BUY,SELL,2.300000,3.700000,230.00,370.00,140.00,10341440974,10341710754,2023-10-25T10:08:20-05:00,2023-10-25T10:43:19-05:00,0.024294,False
1485,49*****60,SPX,100.0,True,2023-10-25,4190.0,PUT,1,BUY,SELL,2.300000,4.100000,230.00,410.00,180.00,10341440971,10341783214,2023-10-25T10:08:20-05:00,2023-10-25T10:52:21-05:00,0.030567,False
1486,49*****60,SPX,100.0,True,2023-10-25,4190.0,PUT,1,BUY,SELL,2.300000,5.200000,230.00,520.00,290.00,10341440973,10341922547,2023-10-25T10:08:20-05:00,2023-10-25T11:10:42-05:00,0.043310,False
1487,49*****60,SPX,100.0,True,2023-10-25,4190.0,PUT,1,BUY,SELL,2.300000,5.800000,230.00,580.00,350.00,10341440973,10342160745,2023-10-25T10:08:20-05:00,2023-10-25T11:44:00-05:00,0.066435,False
1488,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,3,BUY,SELL,0.600000,0.580000,180.00,174.00,-6.00,10340449192,10340498583,2023-10-25T08:46:45-05:00,2023-10-25T08:49:48-05:00,0.002118,False
1489,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,1,BUY,SELL,0.600000,0.580000,60.00,58.00,-2.00,10340449192,10340498590,2023-10-25T08:46:45-05:00,2023-10-25T08:49:48-05:00,0.002118,False
1490,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,6,BUY,SELL,0.600000,0.580000,360.00,348.00,-12.00,10340449192,10340498594,2023-10-25T08:46:45-05:00,2023-10-25T08:49:48-05:00,0.002118,False
1491,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,2,BUY,SELL,0.600000,0.580000,120.00,116.00,-4.00,10340449192,10340498587,2023-10-25T08:46:45-05:00,2023-10-25T08:49:48-05:00,0.002118,False
1492,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,3,BUY,SELL,0.600000,0.580000,180.00,174.00,-6.00,10340449192,10340498588,2023-10-25T08:46:45-05:00,2023-10-25T08:49:48-05:00,0.002118,False
1493,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,5,BUY,SELL,0.490000,0.500000,245.00,250.00,5.00,10340595052,10340663333,2023-10-25T08:56:05-05:00,2023-10-25T09:00:34-05:00,0.003113,False
1494,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,1,BUY,SELL,0.490000,0.430000,49.00,43.00,-6.00,10340595052,10341173809,2023-10-25T08:56:05-05:00,2023-10-25T09:43:11-05:00,0.032708,False
1495,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,1,BUY,SELL,0.490000,0.430000,49.00,43.00,-6.00,10340595052,10341173815,2023-10-25T08:56:05-05:00,2023-10-25T09:43:12-05:00,0.032720,False
1496,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,3,BUY,SELL,0.490000,0.430000,147.00,129.00,-18.00,10340595052,10341173833,2023-10-25T08:56:05-05:00,2023-10-25T09:43:12-05:00,0.032720,False
1497,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,5,BUY,SELL,0.490000,0.430000,245.00,215.00,-30.00,10340595052,10341187408,2023-10-25T08:56:05-05:00,2023-10-25T09:44:20-05:00,0.033507,False
1498,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,3,BUY,SELL,0.430000,0.480000,129.00,144.00,15.00,10341142718,10341315221,2023-10-25T09:40:21-05:00,2023-10-25T09:55:38-05:00,0.010613,False
1499,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,2,BUY,SELL,0.430000,0.480000,86.00,96.00,10.00,10341142714,10341315221,2023-10-25T09:40:21-05:00,2023-10-25T09:55:38-05:00,0.010613,False
1500,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,5,BUY,SELL,0.340000,0.370000,170.00,185.00,15.00,10341245263,10341446991,2023-10-25T09:49:03-05:00,2023-10-25T10:09:06-05:00,0.013924,False
1501,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,5,BUY,SELL,0.340000,0.390000,170.00,195.00,25.00,10341245285,10341486706,2023-10-25T09:49:03-05:00,2023-10-25T10:14:01-05:00,0.017338,False
1502,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,5,BUY,SELL,0.360000,0.520000,180.00,260.00,80.00,10341404333,10341556127,2023-10-25T10:04:53-05:00,2023-10-25T10:23:06-05:00,0.012650,False
1503,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,5,BUY,SELL,0.360000,0.580000,180.00,290.00,110.00,10341404362,10341751886,2023-10-25T10:04:53-05:00,2023-10-25T10:48:32-05:00,0.030312,False
1504,49*****60,QQQ,100.0,True,2023-10-26,348.0,PUT,5,SELL,BUY,0.670000,0.000000,335.00,0.00,335.00,10341786555,SYN_EXP,2023-10-25T10:52:30-05:00,2023-10-26T23:59:59,1.338530,True
1505,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,1.940000,181.00,194.00,13.00,10340801437,10341254870,2023-10-25T09:10:16-05:00,2023-10-25T09:49:46-05:00,0.027431,False
1506,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,1.940000,181.00,194.00,13.00,10340801447,10341254870,2023-10-25T09:10:16-05:00,2023-10-25T09:49:46-05:00,0.027431,False
1507,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,2.130000,181.00,213.00,32.00,10340801447,10341280992,2023-10-25T09:10:16-05:00,2023-10-25T09:52:06-05:00,0.029051,False
1508,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,2.130000,181.00,213.00,32.00,10340801434,10341280992,2023-10-25T09:10:16-05:00,2023-10-25T09:52:06-05:00,0.029051,False
1509,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,2.150000,181.00,215.00,34.00,10340801434,10341302635,2023-10-25T09:10:16-05:00,2023-10-25T09:54:25-05:00,0.030660,False
1510,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,2.310000,181.00,231.00,50.00,10340801452,10341342828,2023-10-25T09:10:17-05:00,2023-10-25T09:58:44-05:00,0.033646,False
1511,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,2.580000,181.00,258.00,77.00,10340801452,10341558927,2023-10-25T09:10:17-05:00,2023-10-25T10:23:17-05:00,0.050694,False
1512,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,2.770000,181.00,277.00,96.00,10340801449,10341571167,2023-10-25T09:10:17-05:00,2023-10-25T10:24:48-05:00,0.051748,False
1513,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,2.870000,181.00,287.00,106.00,10340801449,10341577640,2023-10-25T09:10:17-05:00,2023-10-25T10:25:20-05:00,0.052118,False
1514,49*****60,NVDA,100.0,True,2023-10-27,420.0,PUT,1,BUY,SELL,1.810000,2.870000,181.00,287.00,106.00,10340801449,10341577791,2023-10-25T09:10:17-05:00,2023-10-25T10:25:24-05:00,0.052164,False
1515,49*****60,QQQ,100.0,True,2023-10-26,350.0,PUT,5,BUY,SELL,0.350000,0.330000,175.00,165.00,-10.00,10339367776,10339453102,2023-10-24T14:47:26-05:00,2023-10-24T14:56:06-05:00,0.006019,False
1516,49*****60,QQQ,100.0,True,2023-10-26,350.0,PUT,2,BUY,SELL,0.350000,0.330000,70.00,66.00,-4.00,10339367777,10339453102,2023-10-24T14:47:26-05:00,2023-10-24T14:56:06-05:00,0.006019,False
1517,49*****60,QQQ,100.0,True,2023-10-26,350.0,PUT,9,BUY,SELL,0.350000,0.330000,315.00,297.00,-18.00,10339367780,10339453102,2023-10-24T14:47:26-05:00,2023-10-24T14:56:06-05:00,0.006019,False
